7485	1636	1657
7486	1636	1838
7487	1636	2219
7488	1636	2386
7489	1636	2424
7490	1637	994
7491	1637	2448
7492	1638	1234
7493	1638	1366
7494	1638	2229
7495	1638	2340
7496	1639	910
7497	1639	1720
7498	1639	1794
7499	1639	1807
7500	1640	1834
7501	1641	1671
7502	1641	2223
7503	1642	1458
7504	1642	1752
7505	1642	2221
7506	1643	1597
7507	1643	2262
7508	1643	2378
7509	1644	1521
7510	1644	1560
7511	1644	2501
7512	1645	1489
7513	1645	1511
7514	1645	1586
7515	1645	2278
7516	1645	2324
7517	1645	2344
7518	1646	1374
7519	1646	1447
7520	1646	1549
7521	1646	2346
7522	1646	2501
7523	1647	2328
7524	1648	1400
7525	1648	1848
7526	1648	2309
7527	1649	1059
7528	1649	1204
7529	1649	2491
7530	1650	1017
7531	1650	1418
7532	1650	2265
7533	1650	2524
7534	1651	952
7535	1651	1588
7536	1651	1857
7537	1652	932
7538	1652	1037
7539	1652	1773
7540	1652	1924
7541	1655	890
7542	1655	989
7543	1655	2430
7544	1655	2505
7545	1655	2548
7546	1656	2293
7547	1657	972
7548	1657	1055
7549	1657	1084
7550	1657	1422
7551	1657	1636
7552	1657	1838
7553	1657	2376
7554	1657	2386
7555	1657	2424
7556	1658	1433
7557	1658	1864
7558	1658	1931
7559	1658	2377
7560	1658	2514
7561	1659	1565
7562	1659	2502
7563	1660	1786
7564	1660	1913
7565	1660	2494
7566	1661	1372
7567	1661	1863
7568	1661	2281
7569	1662	1531
7570	1662	2387
7571	1662	2490
7572	1665	1557
7573	1665	2284
7574	1665	2382
7575	1666	930
7576	1666	1377
7577	1666	1578
7578	1666	1606
7579	1666	1889
7580	1666	2555
7581	1667	2604
7582	1669	1533
7583	1669	1592
7584	1669	1855
7585	1669	1946
7586	1669	2306
7587	1669	2334
7588	1670	1979
7589	1671	1523
7590	1671	1641
7591	1672	1063
7592	1672	1856
7593	1672	2181
7594	1672	2186
7595	1672	2541
7596	1673	1880
7597	1673	2294
7598	1673	2450
7599	1674	2199
7600	1675	1075
7601	1675	1472
7602	1675	1791
7603	1675	1813
7604	1675	2500
7605	1676	1797
7606	1676	2432
7607	1677	1375
7608	1678	1376
7609	1678	1766
7610	1678	1865
7611	1678	1923
7612	1678	2362
7613	1678	2405
7614	1680	1872
7615	1681	2543
7616	1682	2405
7617	1683	1842
7618	1683	2484
7619	1684	1821
7620	1685	2502
7621	1686	2542
7622	1687	2380
7623	1688	890
7624	1688	1596
7625	1688	2469
7626	1688	2548
7627	1688	2558
7628	1690	1601
7629	1690	1871
7630	1690	2339
7631	1690	2403
7632	1691	1801
7633	1691	1843
7634	1693	947
7635	1693	1477
7636	1693	1838
7637	1694	950
7638	1694	1538
7639	1694	1859
7640	1694	2503
7641	1694	2521
7642	1696	1064
7643	1696	1577
7644	1696	1768
7645	1697	782
7646	1697	1862
7647	1698	926
7648	1698	1543
7649	1698	1553
7650	1699	1792
7651	1699	2308
7652	1700	1497
7653	1700	2289
7654	1701	1512
7655	1701	1854
7656	1701	1902
7657	1701	2194
7658	1701	2545
7659	1702	2412
7660	1702	2474
7661	1703	861
7662	1703	1443
7663	1703	2374
7664	1704	772
7665	1704	1571
7666	1704	1921
7667	1704	2361
7668	1706	1035
7669	1706	1776
7670	1707	921
7671	1707	1071
7672	1707	1828
7673	1707	2321
7674	1708	1814
7675	1708	2233
7676	1709	1005
7677	1709	1584
7678	1709	2458
7679	1710	1841
7680	1711	1918
7681	1711	2451
7682	1712	885
7683	1712	1424
7684	1712	1561
7685	1712	1570
7686	1713	987
7687	1713	1815
7688	1713	1942
7689	1713	2457
7690	1714	942
7691	1714	999
7692	1714	1598
7693	1714	2210
7694	1715	1572
7695	1715	2560
7696	1716	1615
7697	1716	1825
7698	1717	1072
7699	1717	1813
7700	1717	1817
7701	1717	2182
7702	1718	916
7703	1718	979
7704	1718	1055
7705	1718	1849
7706	1718	2362
7707	1718	2376
7708	1718	2428
7709	1719	1326
7710	1719	1552
7711	1719	1591
7712	1719	1789
7713	1719	2290
7714	1719	2436
7715	1720	1639
7716	1720	1807
7717	1721	1362
7718	1722	1480
7719	1722	1872
7720	1722	2197
7721	1722	2446
7722	1723	891
7723	1723	1393
7724	1723	1580
7725	1723	1918
7726	1724	1929
7727	1724	2215
7728	1724	2366
7729	1724	2533
7730	1725	953
7731	1725	1057
7732	1726	1781
7733	1726	2486
7734	1728	780
7735	1728	1000
7736	1728	1971
7737	1728	2201
7738	1729	925
7739	1729	1828
7740	1729	1831
7741	1729	2535
7742	1730	758
7743	1730	914
7744	1730	952
7745	1730	1487
7746	1730	1576
7747	1730	1600
7748	1730	2304
7749	1731	1342
7750	1732	1053
7751	1732	1896
7752	1734	1780
7753	1734	2229
7754	1734	2465
7755	1735	1620
7756	1735	2337
7757	1735	2422
7758	1735	2433
7759	1737	1318
7760	1737	2367
7761	1738	1260
7762	1738	2307
7763	1738	2478
7764	1739	1846
7765	1739	2398
7766	1740	1531
7767	1740	2293
7768	1740	2433
7769	1741	941
7770	1741	1450
7771	1741	1600
7772	1741	1840
7773	1741	2197
7774	1741	2436
7775	1742	968
7776	1742	1227
7777	1742	2349
7778	1743	1300
7779	1743	1548
7780	1744	1616
7781	1744	2239
7782	1745	2353
7783	1746	915
7784	1746	1007
7785	1746	1559
7786	1746	1597
7787	1747	2330
7788	1747	2450
7789	1749	894
7790	1749	1020
7791	1749	1765
7792	1750	1065
7793	1752	1600
7794	1752	1603
7795	1752	1642
7796	1752	1840
7797	1752	2334
7798	1752	2343
7799	1752	2402
7800	1754	1470
7801	1754	1767
7802	1754	2481
7803	1755	753
7804	1755	1403
7805	1755	1785
7806	1756	991
7807	1756	1462
7808	1757	946
7809	1757	1490
7810	1757	2350
7811	1757	2391
7812	1757	2410
7813	1757	2492
7814	1758	1058
7815	1758	1546
7816	1758	1628
7817	1758	2449
7818	1759	1278
7819	1759	2414
7820	1759	2488
7821	1760	2299
7822	1761	1964
7823	1761	1983
7824	1761	2318
7825	1761	2534
7826	1762	1463
7827	1762	1880
7828	1763	1599
7829	1763	1930
7830	1763	2437
7831	1763	2595
7832	1764	1052
7833	1764	1878
7834	1765	1025
7835	1765	1059
7836	1765	1749
7837	1766	1678
7838	1766	2479
7839	1767	1268
7840	1767	1470
7841	1767	1754
7842	1767	2481
7843	1767	2485
7844	1768	1037
7845	1768	1577
7846	1768	1696
7847	1768	2400
7848	1768	2540
7849	1771	1618
7850	1771	2582
7851	1772	1440
7852	1773	1652
7853	1773	2512
7854	1774	1022
7855	1774	1938
7856	1774	2333
7857	1775	1325
7858	1776	1096
7859	1776	1706
7860	1777	1605
7861	1777	1885
7862	1777	2292
7863	1777	2425
7864	1778	1542
7865	1779	2427
7866	1779	2563
7867	1780	1455
7868	1780	1734
7869	1781	1042
7870	1781	1726
7871	1782	1016
7872	1782	1445
7873	1782	1921
7874	1782	1936
7875	1782	2500
7876	1783	2516
7877	1783	2592
7878	1784	1583
7879	1785	1755
7880	1785	1961
7881	1785	2507
7882	1786	1660
7883	1786	1952
7884	1786	2494
7885	1786	2551
7886	1787	1909
7887	1788	1939
7888	1788	2456
7889	1789	1395
7890	1789	1719
7891	1789	2371
7892	1790	1630
7893	1790	2460
7894	1791	1016
7895	1791	1472
7896	1791	1675
7897	1791	2500
7898	1792	1699
7899	1792	2421
7900	1793	1093
7901	1793	1887
7902	1793	1975
7903	1793	2453
7904	1794	1066
7905	1794	1639
7906	1795	1505
7907	1795	1506
7908	1795	2451
7909	1795	2492
7910	1795	2510
7911	1796	1612
7912	1797	1676
7913	1797	1925
7914	1797	2521
7915	1798	1632
7916	1798	1907
7917	1798	2336
7918	1799	1072
7919	1799	1572
7920	1799	2416
7921	1800	1087
7922	1800	1928
7923	1800	1975
7924	1800	2542
7925	1801	1691
7926	1801	1953
7927	1801	2401
7928	1801	2573
7929	1802	950
7930	1802	2503
7931	1802	2570
7932	1803	1012
7933	1803	1977
7934	1803	2399
7935	1803	2416
7936	1803	2578
7937	1804	968
7938	1804	1327
7939	1804	1573
7940	1805	1512
7941	1805	1902
7942	1805	2415
7943	1806	1917
7944	1807	1064
7945	1807	1639
7946	1807	1720
7947	1807	2544
7948	1808	1575
7949	1808	2497
7950	1809	1556
7951	1809	1586
7952	1809	1974
7953	1809	2408
7954	1809	2478
7955	1810	1568
7956	1810	2472
7957	1811	2417
7958	1812	1439
7959	1812	1579
7960	1812	2367
7961	1812	2568
7962	1813	1072
7963	1813	1539
7964	1813	1675
7965	1813	1717
7966	1814	1708
7967	1814	2359
7968	1815	1052
7969	1815	1713
7970	1816	1904
7971	1817	1717
7972	1818	1555
7973	1818	1617
7974	1818	1955
7975	1818	2331
7976	1819	1397
7977	1820	1005
7978	1820	1514
7979	1820	2392
7980	1821	1684
7981	1821	1912
7982	1823	797
7983	1823	1080
7984	1823	1936
7985	1823	2496
7986	1824	794
7987	1825	978
7988	1825	1716
7989	1826	1915
7990	1826	2358
7991	1827	990
7992	1827	1910
7993	1828	1076
7994	1828	1707
7995	1828	1729
7996	1828	1939
7997	1828	2535
7998	1830	2518
7999	1831	1729
8000	1832	2463
8001	1833	1026
8002	1834	1607
8003	1834	1640
8004	1834	2296
8005	1834	2612
8006	1835	1468
8007	1836	1314
8008	1836	1581
8009	1837	1950
8010	1837	2445
8011	1838	1636
8012	1838	1657
8013	1838	1693
8014	1838	2386
8015	1838	2424
8016	1839	1887
8017	1840	1603
8018	1840	1741
8019	1840	1752
8020	1840	1991
8021	1840	2334
8022	1840	2402
8023	1840	2436
8024	1841	1015
8025	1841	1710
8026	1841	2328
8027	1842	1521
8028	1842	1683
8029	1842	2313
8030	1842	2484
8031	1843	1040
8032	1843	1691
8033	1843	1972
8034	1844	1100
8035	1846	1739
8036	1846	2487
8037	1847	1907
8038	1848	1065
8039	1848	1347
8040	1848	1648
8041	1848	2457
8042	1849	1057
8043	1849	1084
8044	1849	1718
8045	1849	2376
8046	1849	2428
8047	1849	2534
8048	1850	1008
8049	1850	2547
8050	1851	2322
8051	1851	2372
8052	1851	2525
8053	1852	1040
8054	1852	2597
8055	1853	1012
8056	1853	1930
8057	1853	1953
8058	1853	2578
8059	1854	976
8060	1854	1086
8061	1854	1090
8062	1854	1701
8063	1854	1902
8064	1854	2369
8065	1854	2545
8066	1855	1669
8067	1855	2402
8068	1855	2413
8069	1855	2459
8070	1856	1496
8071	1856	1672
8072	1856	2541
8073	1857	1651
8074	1858	962
8075	1858	1909
8076	1858	1965
8077	1858	2476
8078	1858	2518
8079	1859	1094
8080	1859	1577
8081	1859	1694
8082	1859	2521
8083	1860	1948
8084	1861	1031
8085	1861	1389
8086	1861	1907
8087	1861	2317
8088	1862	1068
8089	1862	1697
8090	1863	1558
8091	1863	1661
8092	1864	1433
8093	1864	1658
8094	1864	1931
8095	1864	2340
8096	1864	2514
8097	1865	1678
8098	1865	2405
8099	1866	1912
8100	1866	2546
8101	1867	2329
8102	1868	990
8103	1868	1547
8104	1868	1954
8105	1868	2431
8106	1869	2491
8107	1870	2479
8108	1871	1690
8109	1871	1885
8110	1871	2403
8111	1871	2404
8112	1872	1680
8113	1872	1722
8114	1872	2488
8115	1873	1930
8116	1873	2461
8117	1874	1895
8118	1875	1549
8119	1875	2426
8120	1875	2538
8121	1876	1080
8122	1876	2496
8123	1877	1632
8124	1878	1764
8125	1879	1956
8126	1879	2549
8127	1879	2600
8128	1880	1528
8129	1880	1673
8130	1880	1762
8131	1880	2450
8132	1881	1388
8133	1882	2499
8134	1883	1097
8135	1883	1951
8136	1883	2562
8137	1884	2468
8138	1885	1777
8139	1885	1871
8140	1885	2447
8141	1885	2533
8142	1887	1093
8143	1887	1793
8144	1887	1839
8145	1887	2556
8146	1888	1037
8147	1888	2557
8148	1889	1111
8149	1889	1666
8150	1889	2555
8151	1890	983
8152	1890	1117
8153	1891	1060
8154	1891	2475
8155	1892	2475
8156	1892	2611
8157	1893	1108
8158	1893	2567
8159	1894	1119
8160	1894	2412
8161	1895	1874
8162	1896	939
8163	1896	1732
8164	1896	1943
8165	1896	2489
8166	1896	2600
8167	1897	1963
8168	1897	2511
8169	1898	1071
8170	1898	1098
8171	1898	1964
8172	1899	918
8173	1899	2409
8174	1900	1401
8175	1900	2538
8176	1901	1626
8177	1901	1959
8178	1902	1701
8179	1902	1805
8180	1902	1854
8181	1902	2415
8182	1902	2545
8183	1903	2455
8184	1904	1816
8185	1904	1957
8186	1904	2499
8187	1905	1978
8188	1907	1798
8189	1907	1847
8190	1907	1861
8191	1908	2444
8192	1909	1787
8193	1909	1858
8194	1909	1988
8195	1909	2476
8196	1909	2518
8197	1910	1827
8198	1910	2602
8199	1912	1821
8200	1912	1866
8201	1912	2546
8202	1913	1660
8203	1913	1952
8204	1913	2503
8205	1914	1945
8206	1914	1950
8207	1915	1826
8208	1915	2514
8209	1916	1979
8210	1916	2466
8211	1917	1119
8212	1917	1806
8213	1917	1948
8214	1917	1962
8215	1917	2412
8216	1917	2543
8217	1917	2580
8218	1918	1106
8219	1918	1711
8220	1918	1723
8221	1918	2451
8222	1919	1448
8223	1919	2593
8224	1920	1032
8225	1920	2508
8226	1921	1704
8227	1921	1782
8228	1921	1978
8229	1921	2531
8230	1923	1103
8231	1923	1563
8232	1923	1678
8233	1924	1064
8234	1924	1652
8235	1924	1965
8236	1925	1797
8237	1925	2521
8238	1927	1072
8239	1927	1102
8240	1928	1039
8241	1928	1800
8242	1928	2566
8243	1929	1473
8244	1929	1724
8245	1929	1967
8246	1929	1982
8247	1929	2497
8248	1929	2533
8249	1930	1763
8250	1930	1853
8251	1930	1873
8252	1930	1972
8253	1931	1433
8254	1931	1658
8255	1931	1864
8256	1931	2425
8257	1931	2514
8258	1932	2600
8259	1934	1105
8260	1935	1075
8261	1935	1107
8262	1936	1445
8263	1936	1782
8264	1936	1823
8265	1936	1978
8266	1936	2500
8267	1937	2436
8268	1937	2446
8269	1938	1022
8270	1938	1570
8271	1938	1774
8272	1938	2470
8273	1938	2529
8274	1939	1076
8275	1939	1078
8276	1939	1788
8277	1939	1828
8278	1939	1970
8279	1939	2555
8280	1940	1967
8281	1941	2413
8282	1941	2525
8283	1942	1713
8284	1942	2568
8285	1943	1896
8286	1943	2612
8287	1944	2538
8288	1945	1081
8289	1945	1914
8290	1946	1669
8291	1947	1064
8292	1948	1860
8293	1948	1917
8294	1948	2591
8295	1949	2605
8296	1950	1112
8297	1950	1837
8298	1950	1914
8299	1950	2586
8300	1951	1883
8301	1951	2574
8302	1952	1116
8303	1952	1786
8304	1952	1913
8305	1952	2551
8306	1953	1801
8307	1953	1853
8308	1953	2573
8309	1953	2578
8310	1954	1105
8311	1954	1547
8312	1954	1868
8313	1955	1818
8314	1955	1990
8315	1956	1879
8316	1956	2560
8317	1956	2597
8318	1956	2600
8319	1957	1105
8320	1957	1904
8321	1958	1117
8322	1958	1985
8323	1958	2520
8324	1958	2577
8325	1958	2610
8326	1959	1626
8327	1959	1901
8328	1960	1982
8329	1960	2519
8330	1961	1785
8331	1962	1119
8332	1962	1917
8333	1963	1897
8334	1963	2582
8335	1963	2586
8336	1963	2589
8337	1964	1761
8338	1964	1898
8339	1964	1983
8340	1964	2535
8341	1965	1858
8342	1965	1924
8343	1965	1988
8344	1965	2592
8345	1965	2606
8346	1966	2591
8347	1967	1063
8348	1967	1929
8349	1967	1940
8350	1967	2541
8351	1968	1116
8352	1968	1980
8353	1968	2608
8354	1969	1108
8355	1969	2511
8356	1969	2589
8357	1969	2599
8358	1970	1111
8359	1970	1939
8360	1970	1984
8361	1970	1987
8362	1970	2555
8363	1971	1728
8364	1971	2574
8365	1971	2579
8366	1971	2587
8367	1972	985
8368	1972	1092
8369	1972	1843
8370	1972	1930
8371	1973	1114
8372	1973	2520
8373	1973	2542
8374	1973	2566
8375	1974	1809
8376	1974	2587
8377	1975	1793
8378	1975	1800
8379	1975	2542
8380	1976	1982
8381	1976	2572
8382	1976	2581
8383	1977	1803
8384	1977	1981
8385	1977	2578
8386	1978	1905
8387	1978	1921
8388	1978	1936
8389	1978	2531
8390	1979	1670
8391	1979	1916
8392	1980	1968
8393	1980	2603
8394	1980	2608
8395	1981	1977
8396	1981	2595
8397	1982	1929
8398	1982	1960
8399	1982	1976
8400	1982	2572
8401	1983	1108
8402	1983	1761
8403	1983	1964
8404	1983	2567
8405	1983	2571
8406	1983	2599
8407	1983	2603
8408	1984	1116
8409	1984	1970
8410	1984	2569
8411	1984	2608
8412	1985	1958
8413	1985	2609
8414	1985	2613
8415	1986	2598
8416	1987	1970
8417	1988	1909
8418	1988	1965
8419	1988	2592
8420	1988	2606
8421	1988	2614
8422	1990	1955
8423	1990	2588
8424	1991	1840
8425	1993	1128
8426	1993	1994
8427	1993	2005
8428	1993	2039
8429	1993	2069
8430	1993	2621
8431	1993	2626
8432	1994	1993
8433	1994	2012
8434	1994	2034
8435	1994	2637
8436	1995	1132
8437	1995	1151
8438	1995	2159
8439	1995	2624
8440	1995	2639
8441	1996	1134
8442	1996	1180
8443	1996	2002
8444	1996	2033
8445	1996	2073
8446	1996	2109
8447	1996	2634
8448	1997	1125
8449	1997	1140
8450	1997	2143
8451	1998	1177
8452	1998	1184
8453	1998	1244
8454	1998	2028
8455	1999	1130
8456	1999	1227
8457	1999	2015
8458	1999	2032
8459	1999	2050
8460	1999	2086
8461	1999	2120
8462	1999	2623
8463	1999	2657
8464	2000	1167
8465	2000	1172
8466	2000	2029
8467	2000	2625
8468	2001	1186
8469	2002	1127
8470	2002	1256
8471	2002	1996
8472	2002	2152
8473	2002	2647
8474	2003	2031
8475	2003	2035
8476	2003	2632
8477	2004	1124
8478	2004	1157
8479	2004	1165
8480	2004	2016
8481	2004	2017
8482	2004	2053
8483	2004	2135
8484	2004	2651
8485	2005	1139
8486	2005	1196
8487	2005	1265
8488	2005	1993
8489	2005	2034
8490	2005	2039
8491	2005	2049
8492	2005	2626
8493	2005	2642
8494	2006	1126
8495	2006	2020
8496	2006	2045
8497	2006	2215
8498	2007	1135
8499	2007	1144
8500	2007	2036
8501	2007	2076
8502	2008	2013
8503	2008	2062
8504	2008	2619
8505	2009	1214
8506	2009	2067
8507	2009	2084
8508	2010	1162
8509	2010	2089
8510	2011	2130
8511	2012	1233
8512	2012	1994
8513	2012	2204
8514	2012	2682
8515	2013	1210
8516	2013	1268
8517	2013	2008
8518	2013	2180
8519	2013	2619
8520	2013	2694
8521	2014	1132
8522	2014	1141
8523	2014	2046
8524	2014	2065
8525	2014	2072
8526	2014	2251
8527	2014	2356
8528	2014	2624
8529	2014	2695
8530	2015	1143
8531	2015	1234
8532	2015	1999
8533	2015	2086
8534	2015	2097
8535	2015	2229
8536	2015	2623
8537	2016	1153
8538	2016	1163
8539	2016	1223
8540	2016	2004
8541	2016	2077
8542	2016	2147
8543	2016	2279
8544	2016	2374
8545	2016	2624
8546	2016	2638
8547	2017	2004
8548	2017	2077
8549	2017	2125
8550	2017	2322
8551	2017	2676
8552	2018	1152
8553	2018	1173
8554	2018	1194
8555	2018	1222
8556	2018	1246
8557	2018	1252
8558	2018	1370
8559	2018	2134
8560	2018	2625
8561	2018	2628
8562	2018	2687
8563	2019	1149
8564	2019	1209
8565	2019	1259
8566	2019	2079
8567	2019	2621
8568	2019	2635
8569	2020	2006
8570	2020	2366
8571	2020	2630
8572	2021	1203
8573	2021	1288
8574	2022	1229
8575	2022	1327
8576	2022	2071
8577	2022	2623
8578	2023	1158
8579	2023	1199
8580	2023	1228
8581	2023	1329
8582	2023	2113
8583	2023	2627
8584	2023	2629
8585	2024	1139
8586	2024	1182
8587	2024	1260
8588	2024	1311
8589	2024	2080
8590	2024	2137
8591	2024	2185
8592	2024	2626
8593	2024	2637
8594	2024	2686
8595	2025	1217
8596	2026	2630
8597	2026	2664
8598	2027	1165
8599	2027	1326
8600	2027	2056
8601	2027	2306
8602	2027	2691
8603	2028	1166
8604	2028	1998
8605	2028	2634
8606	2029	1167
8607	2029	1357
8608	2029	2000
8609	2029	2047
8610	2029	2117
8611	2029	2628
8612	2030	1123
8613	2030	1158
8614	2030	1286
8615	2030	2138
8616	2030	2629
8617	2031	1220
8618	2031	2003
8619	2031	2639
8620	2032	1999
8621	2032	2124
8622	2032	2630
8623	2032	2667
8624	2033	1261
8625	2033	1338
8626	2033	1996
8627	2033	2054
8628	2033	2060
8629	2033	2073
8630	2033	2109
8631	2033	2146
8632	2033	2634
8633	2034	1136
8634	2034	1139
8635	2034	1196
8636	2034	1994
8637	2034	2005
8638	2034	2344
8639	2034	2637
8640	2034	2699
8641	2035	2003
8642	2036	1179
8643	2036	2007
8644	2036	2076
8645	2037	1237
8646	2037	2622
8647	2037	2639
8648	2038	1136
8649	2038	1174
8650	2038	2048
8651	2038	2351
8652	2038	2637
8653	2038	2673
8654	2039	1258
8655	2039	1993
8656	2039	2005
8657	2039	2626
8658	2039	2692
8659	2040	1176
8660	2041	1334
8661	2041	2244
8662	2041	2643
8663	2042	1166
8664	2042	1407
8665	2042	2161
8666	2042	2225
8667	2042	2255
8668	2042	2634
8669	2042	2657
8670	2043	2301
8671	2044	2190
8672	2044	2649
8673	2044	2732
8674	2045	1265
8675	2045	1473
8676	2045	2006
8677	2045	2205
8678	2045	2289
8679	2046	1132
8680	2046	1218
8681	2046	1252
8682	2046	2014
8683	2046	2625
8684	2047	1173
8685	2047	1448
8686	2047	2029
8687	2047	2117
8688	2047	2628
8689	2048	1182
8690	2048	1479
8691	2048	2038
8692	2048	2393
8693	2048	2637
8694	2048	2740
8695	2049	2005
8696	2049	2642
8697	2050	1999
8698	2050	2097
8699	2050	2120
8700	2050	2124
8701	2050	2249
8702	2050	2657
8703	2051	1262
8704	2051	1469
8705	2051	2112
8706	2051	2186
8707	2052	1242
8708	2052	1281
8709	2052	1468
8710	2052	2281
8711	2052	2462
8712	2052	2729
8713	2053	1164
8714	2053	1199
8715	2053	1240
8716	2053	2004
8717	2053	2125
8718	2053	2135
8719	2053	2259
8720	2053	2651
8721	2053	2659
8722	2054	1250
8723	2054	1320
8724	2054	2033
8725	2054	2174
8726	2054	2633
8727	2055	1345
8728	2055	1364
8729	2055	2106
8730	2055	2263
8731	2055	2342
8732	2055	2740
8733	2056	1223
8734	2056	1314
8735	2056	1395
8736	2056	2027
8737	2056	2144
8738	2056	2214
8739	2056	2371
8740	2056	2624
8741	2056	2730
8742	2057	1426
8743	2057	2164
8744	2057	2633
8745	2058	1313
8746	2058	2107
8747	2059	1184
8748	2059	1205
8749	2059	1261
8750	2059	1366
8751	2059	2136
8752	2059	2164
8753	2060	1249
8754	2060	1261
8755	2060	1338
8756	2060	2033
8757	2060	2118
8758	2061	1205
8759	2061	1249
8760	2062	2008
8761	2063	1350
8762	2063	1403
8763	2063	2154
8764	2063	2335
8765	2063	2622
8766	2063	2705
8767	2064	1290
8768	2064	1397
8769	2064	2463
8770	2064	2648
8771	2064	2719
8772	2065	2014
8773	2065	2365
8774	2065	2624
8775	2065	2731
8776	2066	1164
8777	2066	1328
8778	2066	2651
8779	2067	1412
8780	2067	2009
8781	2067	2121
8782	2067	2182
8783	2068	2226
8784	2068	2342
8785	2068	2426
8786	2068	2707
8787	2069	1270
8788	2069	1993
8789	2069	2169
8790	2069	2478
8791	2069	2621
8792	2069	2742
8793	2070	1316
8794	2070	1388
8795	2070	2175
8796	2070	2220
8797	2071	1452
8798	2071	2022
8799	2071	2623
8800	2072	1148
8801	2072	2014
8802	2072	2272
8803	2072	2638
8804	2073	1366
8805	2073	1409
8806	2073	1996
8807	2073	2033
8808	2073	2109
8809	2073	2118
8810	2073	2152
8811	2073	2634
8812	2074	2157
8813	2075	1230
8814	2075	1485
8815	2075	2096
8816	2075	2098
8817	2076	1226
8818	2076	2007
8819	2076	2036
8820	2076	2123
8821	2077	1151
8822	2077	1160
8823	2077	1314
8824	2077	2016
8825	2077	2017
8826	2077	2147
8827	2077	2291
8828	2077	2624
8829	2077	2638
8830	2077	2703
8831	2078	1339
8832	2079	1128
8833	2079	1270
8834	2079	1275
8835	2079	2019
8836	2079	2621
8837	2079	2635
8838	2079	2697
8839	2080	1174
8840	2080	1196
8841	2080	1349
8842	2080	2024
8843	2080	2626
8844	2080	2637
8845	2080	2723
8846	2081	1362
8847	2081	2271
8848	2081	2468
8849	2082	1418
8850	2082	2159
8851	2082	2265
8852	2082	2385
8853	2082	2618
8854	2082	2622
8855	2082	2714
8856	2083	1298
8857	2083	2640
8858	2084	1200
8859	2084	1213
8860	2084	2009
8861	2084	2150
8862	2084	2182
8863	2084	2736
8864	2085	2273
8865	2086	1180
8866	2086	1455
8867	2086	1999
8868	2086	2015
8869	2086	2249
8870	2086	2623
8871	2087	1268
8872	2087	2100
8873	2087	2341
8874	2087	2481
8875	2087	2711
8876	2088	1210
8877	2088	2100
8878	2088	2208
8879	2088	2619
8880	2089	2010
8881	2090	2233
8882	2090	2359
8883	2091	1208
8884	2091	1458
8885	2091	2197
8886	2091	2221
8887	2091	2656
8888	2092	1351
8889	2092	2646
8890	2093	1371
8891	2093	2631
8892	2094	2646
8893	2095	1254
8894	2095	1292
8895	2095	2286
8896	2096	2075
8897	2097	1261
8898	2097	2015
8899	2097	2050
8900	2097	2229
8901	2097	2249
8902	2098	1257
8903	2098	1462
8904	2098	1485
8905	2098	2075
8906	2099	2498
8907	2099	2620
8908	2099	2737
8909	2099	2757
8910	2100	1268
8911	2100	2087
8912	2100	2088
8913	2100	2300
8914	2100	2464
8915	2100	2619
8916	2100	2763
8917	2101	1297
8918	2101	2359
8919	2102	1304
8920	2102	1628
8921	2102	2263
8922	2102	2642
8923	2103	1303
8924	2103	1363
8925	2103	2217
8926	2103	2330
8927	2103	2680
8928	2104	1608
8929	2104	2222
8930	2105	2314
8931	2105	2636
8932	2105	2679
8933	2106	1233
8934	2106	1369
8935	2106	1489
8936	2106	2055
8937	2106	2324
8938	2106	2426
8939	2106	2760
8940	2107	1313
8941	2107	2058
8942	2107	2295
8943	2107	2495
8944	2107	2522
8945	2107	2649
8946	2108	2265
8947	2108	2370
8948	2108	2636
8949	2108	2643
8950	2108	2665
8951	2109	1336
8952	2109	1996
8953	2109	2033
8954	2109	2073
8955	2109	2174
8956	2109	2292
8957	2109	2634
8958	2110	1550
8959	2110	2759
8960	2111	1545
8961	2111	2234
8962	2111	2247
8963	2111	2363
8964	2111	2655
8965	2112	1262
8966	2112	1374
8967	2112	1375
8968	2112	1469
8969	2112	2051
8970	2112	2210
8971	2112	2346
8972	2112	2645
8973	2112	2673
8974	2112	2686
8975	2113	1337
8976	2113	1343
8977	2113	1633
8978	2113	2023
8979	2113	2213
8980	2113	2306
8981	2113	2627
8982	2113	2629
8983	2114	1157
8984	2114	1368
8985	2114	2651
8986	2114	2656
8987	2115	2385
8988	2115	2644
8989	2115	2663
8990	2116	1379
8991	2116	2276
8992	2117	1246
8993	2117	1542
8994	2117	2029
8995	2117	2047
8996	2117	2492
8997	2117	2530
8998	2117	2628
8999	2117	2750
9000	2118	1248
9001	2118	1366
9002	2118	1409
9003	2118	2060
9004	2118	2073
9005	2118	2340
9006	2118	2662
9007	2119	2191
9008	2120	1341
9009	2120	1437
9010	2120	1999
9011	2120	2050
9012	2120	2229
9013	2120	2657
9014	2120	2662
9015	2121	2067
9016	2121	2183
9017	2122	1396
9018	2122	2664
9019	2123	1235
9020	2123	1488
9021	2123	1492
9022	2123	2076
9023	2124	2032
9024	2124	2050
9025	2124	2312
9026	2124	2667
9027	2124	2693
9028	2125	1228
9029	2125	1444
9030	2125	2017
9031	2125	2053
9032	2125	2259
9033	2125	2322
9034	2125	2659
9035	2125	2676
9036	2126	1139
9037	2126	1304
9038	2126	1410
9039	2126	2170
9040	2126	2252
9041	2126	2307
9042	2126	2642
9043	2126	2686
9044	2126	2699
9045	2127	1207
