4151	2866	6795
4152	2866	8001
4153	2866	8248
4154	2866	9690
4155	10431	2318
4156	2867	47
4157	11200	40
4158	2867	267
4159	2867	1054
4160	10816	889
4161	2867	3696
4162	8419	9855
4163	10816	4281
4164	2867	7129
4165	8420	217
4166	10816	6460
4167	10432	188
4168	10432	429
4169	10432	751
4170	11201	776
4171	9756	1592
4172	8420	6297
4173	11201	2674
4174	7557	1228
4175	11301	240
4176	8420	10561
4177	10432	8256
4178	11301	690
4179	7557	2691
4180	10433	2865
4181	9757	85
4182	9757	95
4183	9757	1123
4184	9757	1252
4185	9757	1317
4186	2869	735
4187	7558	681
4188	2869	2409
4189	2869	2649
4190	7558	1410
4191	2869	3406
4192	11302	550
4193	11302	793
4194	11302	1329
4195	2869	5785
4196	2869	5840
4197	2869	9613
4198	2869	10863
4199	5935	902
4200	5935	1356
4201	9758	531
4202	9758	920
4203	2870	1589
4204	9758	1339
4205	11302	9183
4206	9758	1759
4207	6873	4546
4208	10434	4675
4209	10435	635
4210	10239	1503
4211	11204	539
4212	11204	891
4213	7560	323
4214	11204	2441
4215	6874	6542
4216	10239	7023
4217	8996	52
4218	8996	165
4219	8996	240
4220	8996	417
4221	8996	568
4222	8996	690
4223	8996	3859
4224	7560	9043
4225	8808	108
4226	8808	367
4227	10435	10666
4228	10240	1380
4229	10240	1810
4230	8808	2701
4231	10436	353
4232	10436	584
4233	10240	3408
4234	5937	237
4235	10436	1730
4236	5937	429
4237	5937	1734
4238	10436	4168
4239	5937	4005
4240	8424	2464
4241	5937	5187
4242	9760	6217
4243	8997	1778
4244	10821	118
4245	11305	235
4246	5937	8695
4247	11305	1730
4248	5937	12134
4249	11206	230
4250	11206	1552
4251	9761	224
4252	9761	346
4253	9761	776
4254	6876	429
4255	9761	1860
4256	6876	845
4257	9761	3848
4258	8998	1673
4259	8810	2051
4260	11207	1583
4261	9762	1039
4262	2874	564
4263	2874	2161
4264	8810	6222
4265	9762	6062
4266	10823	416
4267	8999	753
4268	10243	4180
4269	10439	152
4270	10439	461
4271	10243	10215
4272	10244	225
4273	10244	495
4274	8427	145
4275	10244	1759
4276	5940	152
4277	6878	3354
4278	8427	1759
4279	6878	4787
4280	8812	225
4281	11308	152
4282	11308	187
4283	9000	4684
4284	7564	7732
4285	9764	2755
4286	10440	323
4287	10440	418
4288	10440	651
4289	10244	10131
4290	10440	1588
4291	10440	2275
4292	9764	6140
4293	6879	272
4294	6879	483
4295	5941	1088
4296	7565	1275
4297	11308	10925
4298	6879	2570
4299	9765	1479
4300	9765	1517
4301	11210	85
4302	8813	7426
4303	11210	510
4304	11210	920
4305	11210	1588
4306	2877	2630
4307	2877	4947
4308	8429	290
4309	8429	938
4310	11210	10968
4311	5942	5299
4312	9766	280
4313	11211	1589
4314	9766	1005
4315	9766	2277
4316	10442	357
4317	10826	5792
4318	11310	9733
4319	8815	928
4320	6881	230
4321	5943	4878
4322	8430	4331
4323	5943	6774
4324	10442	10509
4325	9767	667
4326	11212	3262
4327	2879	60
4328	2879	846
4329	2879	1426
4330	2879	1791
4331	2879	2030
4332	2879	2141
4333	2879	2472
4334	5944	822
4335	7567	11172
4336	2879	3246
4337	5944	1552
4338	5944	1737
4339	2879	3958
4340	2879	4274
4341	7568	332
4342	7568	468
4343	2879	5951
4344	8816	889
4345	2879	6122
4346	7568	1093
4347	7568	1113
4348	2879	6494
4349	2879	7024
4350	2879	7059
4351	2879	7494
4352	2879	7702
4353	2879	7724
4354	2879	8000
4355	5944	5460
4356	8816	3082
4357	2879	8638
4358	2879	8969
4359	2879	9281
4360	2879	9330
4361	2879	9588
4362	2879	9945
4363	2879	10104
4364	2879	10105
4365	2879	10416
4366	2879	11011
4367	2879	11066
4368	2879	11834
4369	9768	323
4370	2688	559
4371	9768	951
4372	9768	1380
4373	10828	63
4374	10828	320
4375	9768	2140
4376	2688	2548
4377	10444	224
4378	5945	743
4379	10444	438
4380	10444	776
4381	10444	822
4382	5945	1303
4383	9004	95
4384	9004	165
4385	10444	2502
4386	10444	3660
4387	9004	2521
4388	8432	197
4389	10249	1076
4390	8432	3580
4391	10249	5292
4392	6883	3905
4393	11214	592
4394	2689	1263
4395	6883	4374
4396	10249	6617
4397	6883	6969
4398	8818	85
4399	7570	1211
4400	8818	3782
4401	10830	577
4402	10830	725
4403	6884	1157
4404	6884	3762
4405	6884	4234
4406	2690	272
4407	6884	4668
4408	11215	917
4409	6884	5967
4410	5947	273
4411	6884	9211
4412	11314	3056
4413	2690	5368
4414	10446	1025
4415	8819	831
4416	6884	11290
4417	8819	1510
4418	6884	11834
4419	6884	11929
4420	7571	920
4421	2690	8513
4422	7571	1339
4423	6885	1611
4424	7571	1588
4425	7571	2275
4426	11215	9801
4427	2691	339
4428	2691	1568
4429	2691	2069
4430	2691	2121
4431	2691	2193
4432	2691	2289
4433	2691	3683
4434	2691	3752
4435	2691	3777
4436	2691	5082
4437	2691	5093
4438	11315	1367
4439	2691	6081
4440	2691	6122
4441	8820	397
4442	2691	7557
4443	2691	8116
4444	10251	10786
4445	2691	8631
4446	10447	320
4447	10447	550
4448	2691	9892
4449	6886	41
4450	2692	1072
4451	2692	1152
4452	6886	793
4453	10447	4573
4454	6886	1188
4455	6886	1206
4456	6886	1510
4457	10447	5540
4458	6886	2553
4459	7572	3941
4460	9007	2979
4461	6886	8962
4462	5949	2853
4463	2693	2070
4464	2693	4019
4465	6887	1594
4466	9008	1730
4467	5949	7798
4468	6887	3164
4469	8435	11157
4470	11317	246
4471	8822	429
4472	11317	510
4473	8822	1734
4474	10254	42
4475	10254	100
4476	8822	3320
4477	10254	431
4478	8822	3408
4479	10254	635
4480	10254	745
4481	10254	803
4482	10254	870
4483	9773	52
4484	9773	234
4485	9773	247
4486	9773	539
4487	10449	760
4488	10254	3530
4489	10449	2108
4490	9773	2393
4491	10254	12140
4492	8437	1273
4493	8437	2454
4494	5951	2879
4495	10255	2835
4496	9774	227
4497	2695	231
4498	2695	279
4499	9774	753
4500	2695	401
4501	2695	701
4502	7574	10413
4503	2695	4009
4504	9774	9531
4505	10256	428
4506	5760	1673
4507	8823	11174
4508	8438	152
4509	8438	210
4510	8438	539
4511	8438	673
4512	8824	165
4513	8824	320
4514	11319	1288
4515	11319	1431
4516	10256	4822
4517	10451	237
4518	2696	152
4519	2696	187
4520	10256	6688
4521	2696	2262
4522	2696	2282
4523	11319	4920
4524	2696	4188
4525	8438	7532
4526	2696	5035
4527	2696	6764
4528	5760	11363
4529	6890	1168
4530	10257	498
4531	6890	1364
4532	10257	951
4533	10257	1064
4534	7576	486
4535	7576	543
4536	10257	2277
4537	5761	1595
4538	10257	7592
4539	7577	468
4540	7577	822
4541	6891	2100
4542	7577	3319
4543	6891	4449
4544	11321	655
4545	11321	1719
4546	11321	1959
4547	11321	2617
4548	2698	976
4549	6891	7426
4550	2698	3764
4551	6891	8691
4552	2698	4750
4553	9777	443
4554	9777	1104
4555	9777	1199
4556	9777	1254
4557	7578	52
4558	7578	247
4559	11321	7343
4560	7578	543
4561	7578	1674
4562	7578	2518
4563	2698	9704
4564	6892	100
4565	10259	340
4566	10259	954
4567	9777	6098
4568	6892	2154
4569	8827	1620
4570	9013	1115
4571	11322	4749
4572	10259	10994
4573	8441	3512
4574	11223	1576
4575	11223	1796
4576	11223	3065
4577	10838	205
4578	10838	798
4579	10838	1104
4580	10838	2407
4581	11323	213
4582	11223	6410
4583	5764	152
4584	5764	187
4585	5764	1986
4586	2700	227
4587	2700	479
4588	2700	681
4589	8828	1259
4590	2700	1228
4591	9014	2919
4592	9014	2989
4593	2700	5646
4594	10261	152
4595	10261	1198
4596	6894	1303
4597	10261	3593
4598	8829	163
4599	8829	223
4600	8829	735
4601	2701	108
4602	10261	5568
4603	2701	367
4604	2701	3521
4605	8829	4497
4606	2701	4626
4607	8443	461
4608	10455	9939
4609	8829	6402
4610	8443	1301
4611	7581	63
4612	7581	1102
4613	10840	564
4614	11225	756
4615	11225	776
4616	2701	8808
4617	10840	971
4618	8829	11546
4619	11325	1977
4620	11225	8213
4621	11325	4779
4622	9016	550
4623	10840	11287
4624	10841	31
4625	10841	482
4626	9016	5347
4627	10841	3597
4628	7582	3525
4629	10841	4005
4630	7582	5548
4631	9781	750
4632	9781	3903
4633	10458	309
4634	7583	872
4635	2704	566
4636	8640	130
4637	8640	442
4638	8640	675
4639	8640	1036
4640	8640	3133
4641	10459	193
4642	7392	1087
4643	2704	8057
4644	8446	356
4645	8446	442
4646	5768	1163
4647	7392	1847
4648	5768	1358
4649	8446	1591
4650	9018	740
4651	11228	130
4652	7968	85
4653	7968	108
4654	7968	438
4655	5768	9443
4656	10265	902
4657	10265	917
4658	10265	1356
4659	8447	678
4660	7968	10988
4661	8447	2524
4662	9019	346
4663	9019	974
4664	9019	1754
4665	2706	175
4666	9019	4221
4667	2706	1734
4668	2706	4072
4669	8642	482
4670	8256	223
4671	8256	429
4672	8642	2523
4673	8642	2564
4674	6899	2154
4675	8642	4567
4676	7394	7093
4677	7970	510
4678	2707	2839
4679	9020	3917
4680	10267	161
4681	2707	6584
4682	8256	10432
4683	2708	591
4684	5771	3903
4685	7971	224
4686	7971	1380
4687	10462	163
4688	10462	468
4689	5771	7426
4690	10462	735
4691	5771	9211
4692	10462	5306
4693	2708	12164
4694	2709	450
4695	10847	429
4696	2709	966
4697	10847	817
4698	10847	1087
4699	10847	1252
4700	7396	3478
4701	8644	1673
4702	7396	4818
4703	9786	217
4704	9786	290
4705	6901	3328
4706	7972	564
4707	8258	1504
4708	6901	3840
4709	2709	7051
4710	10463	742
4711	8644	5705
4712	9787	753
4713	9787	831
4714	8645	2751
4715	8645	5804
4716	9787	11334
4717	8259	10080
4718	9788	320
4719	9788	332
4720	9788	438
4721	9788	468
4722	9788	735
4723	9788	2409
4724	9788	3205
4725	8646	2820
4726	9788	5099
4727	2712	70
4728	5774	10740
4729	2712	7700
4730	7399	532
4731	7399	803
4732	5775	1468
4733	9789	1272
4734	6434	2108
4735	9789	2110
4736	8647	889
4737	8647	1228
4738	2713	19
4739	9789	3215
4740	2713	295
4741	6434	4005
4742	8261	3164
4743	7399	10095
4744	7779	566
4745	8261	8182
4746	7400	635
4747	7400	745
4748	5776	468
4749	5776	735
4750	5776	787
4751	7400	2411
4752	2713	11552
4753	8262	223
4754	2714	175
4755	8262	461
4756	8262	479
4757	8648	863
4758	8262	1434
4759	5776	5099
4760	5776	5133
4761	8262	1870
4762	2714	2478
4763	8648	2329
4764	8262	2853
4765	8648	2743
4766	8833	2274
4767	8262	5970
4768	8648	7494
4769	10080	8259
4770	5777	562
4771	5777	793
4772	6436	165
4773	6436	872
4774	9791	393
4775	9791	556
4776	9791	637
4777	5778	898
4778	5778	920
4779	7781	87
4780	7781	890
4781	6437	320
4782	6437	1729
4783	7402	919
4784	5778	8795
4785	6906	420
4786	6906	831
4787	6906	1510
4788	8650	87
4789	8264	577
4790	8650	240
4791	8650	637
4792	8650	690
4793	8650	753
4794	8650	993
4795	8650	1084
4796	5779	417
4797	5779	510
4798	6906	3742
4799	5779	612
4800	7782	165
4801	7782	2154
4802	5779	3829
4803	7782	3530
4804	8835	817
4805	8835	4976
4806	8835	6458
4807	7978	3510
4808	2717	224
4809	2717	1380
4810	2717	1734
4811	10083	351
4812	10083	637
4813	10083	688
4814	10083	1674
4815	2717	3408
4816	8836	1159
4817	10083	8453
4818	7979	866
4819	7979	2050
4820	7404	235
4821	7404	1734
4822	7404	3408
4823	6908	438
4824	6908	822
4825	5781	429
4826	8652	2227
4827	7980	1272
4828	6908	10988
4829	2719	524
4830	6440	6752
4831	6440	6842
4832	8653	742
4833	5782	146
4834	5782	237
4835	5782	289
4836	5782	482
4837	5782	889
4838	5782	890
4839	5782	923
4840	8653	3165
4841	8838	108
4842	8838	223
4843	10085	284
4844	8838	550
4845	2719	6537
4846	10085	951
4847	8267	689
4848	10085	1180
4849	10085	2277
4850	2719	9494
4851	2719	9842
4852	7981	346
4853	6441	550
4854	8838	6509
4855	8838	6643
4856	8654	85
4857	6441	6839
4858	8654	872
4859	7406	566
4860	8838	11854
4861	5783	2293
4862	5783	3008
4863	8268	295
4864	6442	152
4865	8839	1988
4866	8268	2523
4867	8268	2617
4868	6910	1726
4869	6442	2343
4870	2721	286
4871	8268	4567
4872	6442	5035
4873	5783	10475
4874	7407	2154
4875	8839	7352
4876	6442	8351
4877	5784	531
4878	5784	604
4879	6442	9552
4880	7982	7429
4881	6910	8374
4882	6443	1233
4883	7787	379
4884	6443	2100
4885	8269	1983
4886	2722	618
4887	10087	550
4888	6443	4449
4889	9605	627
4890	9605	701
4891	8840	3164
4892	5785	163
4893	5785	735
4894	5785	804
4895	5785	833
4896	8656	20
4897	5785	2409
4898	5785	2869
4899	6911	9248
4900	9605	9927
4901	7788	891
4902	2723	165
4903	7788	2392
4904	10088	760
4905	8841	175
4906	10088	2161
4907	8841	1775
4908	5785	9613
4909	7409	743
4910	6720	3669
4911	8657	512
4912	10088	7699
4913	5786	1601
4914	8657	1775
4915	9606	6599
4916	2724	798
4917	7789	101
4918	7789	138
4919	8271	612
4920	8271	2001
4921	7789	1726
4922	8271	2898
4923	2724	4544
4924	7410	82
4925	7410	1700
4926	2724	9061
4927	8271	9686
4928	2725	508
4929	7790	165
4930	7790	872
4931	7410	8788
4932	6721	8483
4933	6636	2044
4934	2726	280
4935	2726	417
4936	8659	230
4937	8659	1447
4938	2726	2277
4939	8659	3499
4940	6637	1673
4941	6723	543
4942	8844	1533
4943	7792	205
4944	7792	1144
4945	10092	2312
4946	10092	2989
4947	2727	7611
4948	6638	1789
4949	8661	1414
4950	9610	461
4951	9610	776
4952	9610	1071
4953	7987	10404
4954	9610	1730
4955	10093	3241
4956	10093	3342
4957	8275	231
4958	8275	612
4959	8275	671
4960	8275	1859
4961	9610	6786
4962	8662	284
4963	8275	5968
4964	6449	101
4965	6725	461
4966	6725	564
4967	6725	823
4968	6449	1152
4969	6725	1071
4970	6725	1144
4971	6725	1279
4972	6725	1301
4973	6449	2454
4974	2729	332
4975	10094	316
4976	7794	447
4977	6639	9579
4978	10094	4449
4979	6725	7657
4980	7794	7538
4981	7794	10719
4982	7989	2660
4983	2730	293
4984	2730	735
4985	6726	391
4986	6726	461
4987	10095	223
4988	10095	532
4989	10095	627
4990	10095	803
4991	10095	1010
4992	6726	4031
4993	10095	5092
4994	6726	8744
4995	6726	8787
4996	10095	7399
4997	6641	247
4998	6641	543
4999	5792	431
5000	5792	635
5001	7990	41
5002	6451	40
5003	2731	3056
5004	7990	627
5005	7990	701
5006	6451	709
5007	6451	786
5008	6451	800
5009	7990	822
5010	10096	41
5011	7990	1211
5012	10096	320
5013	7990	1510
5014	6727	3148
5015	6451	2374
5016	6451	2465
5017	7990	4403
5018	7990	4957
5019	7990	5115
5020	10096	6200
5021	5792	10826
5022	9613	833
5023	9613	2869
5024	2732	159
5025	9613	3333
5026	7990	11022
5027	6452	278
5028	6452	750
5029	6452	814
5030	6728	701
5031	9613	5785
5032	6728	1358
5033	7991	2536
5034	7797	1802
5035	7991	2764
5036	9613	8415
5037	7991	3757
5038	7797	5233
5039	6452	10785
5040	6452	11406
5041	8666	529
5042	6729	1545
5043	7418	139
5044	8666	3205
5045	7418	325
5046	8666	5099
5047	7418	3132
5048	8279	5356
5049	7798	2425
5050	8850	591
5051	6643	8838
5052	7798	4151
5053	8850	817
5054	8666	7880
5055	7798	5312
5056	7798	5949
5057	8850	2826
5058	8666	9532
5059	7798	7900
5060	5795	95
5061	5795	223
5062	5795	417
5063	7798	9369
5064	5795	585
5065	5795	635
5066	2734	340
5067	2734	731
5068	8850	6536
5069	5795	1688
5070	8850	7419
5071	5795	2277
5072	5795	2548
5073	7419	817
5074	2734	4336
5075	7419	3062
5076	6730	4086
5077	6730	4210
5078	6454	5491
5079	8851	1693
5080	2735	792
5081	7419	8850
5082	8851	6297
5083	6455	619
5084	6455	993
5085	7994	450
5086	8852	446
5087	8281	3926
5088	8852	690
5089	2736	70
5090	2736	731
5091	2736	955
5092	5797	246
5093	6456	1072
5094	5797	655
5095	8852	11556
5096	8282	202
5097	8282	224
5098	7995	223
5099	7995	301
5100	8282	429
5101	8282	438
5102	8282	1456
5103	8853	1800
5104	6646	447
5105	6646	1071
5106	6732	1947
5107	8853	3841
5108	2737	681
5109	2737	2467
5110	2737	3677
5111	5798	146
5112	7995	8783
5113	2737	6089
5114	5798	3311
5115	7995	10884
5116	7802	1252
5117	7802	1339
5118	8670	506
5119	6646	10941
5120	8854	118
5121	8854	447
5122	8854	760
5123	8854	1071
5124	9618	2853
5125	6647	87
5126	6647	146
5127	6647	163
5128	6647	289
5129	6647	532
5130	6647	627
5131	6647	690
5132	6647	787
5133	8854	2108
5134	2738	506
5135	2738	550
5136	8854	4203
5137	7422	1154
5138	6647	4177
5139	2738	3231
5140	6458	817
5141	6458	1188
5142	5799	750
5143	6733	9379
5144	8671	357
5145	8671	704
5146	8671	805
5147	8671	938
5148	8671	1097
5149	8671	4346
5150	6458	8835
5151	6458	10390
5152	5800	103
5153	5800	608
5154	5800	2606
5155	8672	246
5156	8672	279
5157	8672	367
5158	8672	417
5159	8672	510
5160	8672	635
5161	8672	872
5162	8672	1323
5163	8672	1575
5164	5800	6275
5165	8672	3282
5166	6735	278
5167	8672	5739
5168	7998	85
5169	7998	293
5170	6735	1380
5171	6649	100
5172	6649	197
5173	6649	278
5174	6649	320
5175	6649	417
5176	2740	1729
5177	6649	870
5178	7424	803
5179	6649	1942
5180	7424	2606
5181	7804	8595
5182	6649	3776
5183	6649	3839
5184	7424	3784
5185	6649	4791
5186	6460	482
5187	6460	889
5188	6460	2523
5189	9621	1259
5190	6460	4281
5191	7999	1552
5192	7424	11078
5193	6736	246
5194	6736	510
5195	2741	279
5196	2741	635
5197	10104	210
5198	10104	273
5199	6736	2930
5200	2741	2083
5201	10104	1272
5202	9621	6501
5203	10104	2879
5204	6736	5625
5205	6460	9942
5206	6460	10816
5207	7806	74
5208	7425	11393
5209	7806	126
5210	8000	210
5211	7806	442
5212	8000	539
5213	2742	468
5214	2742	735
5215	2742	787
5216	8000	2575
5217	2742	1620
5218	8000	2879
5219	2742	2117
5220	10105	210
5221	8000	3644
5222	10105	479
5223	2742	2820
5224	7426	4056
5225	10105	1206
5226	7426	5771
5227	6651	417
5228	10105	2853
5229	10105	2879
5230	7426	6891
5231	6651	1210
5232	7426	8691
5233	7426	8813
5234	7426	9211
5235	8858	205
5236	5803	273
5237	5803	539
5238	8858	1244
5239	5803	665
5240	5803	891
5241	7426	11679
5242	7426	11929
5243	9623	279
5244	8858	2407
5245	9623	635
5246	9623	899
5247	6737	9126
5248	6651	8690
5249	8001	455
5250	7427	2522
5251	6651	8968
5252	2743	210
5253	2743	539
5254	8001	2866
5255	5803	7163
5256	8287	6084
5257	2743	4383
5258	6652	2173
5259	2743	8648
5260	8859	223
5261	8859	224
5262	8859	231
5263	8859	295
5264	8859	301
5265	8859	429
5266	5804	429
5267	5804	591
5268	8859	817
5269	8859	1456
5270	2743	11372
5271	5804	2826
5272	7428	41
5273	9624	130
5274	9624	278
5275	9624	356
5276	9624	750
5277	9624	814
5278	7428	1507
5279	5804	4471
5280	9624	1273
5281	8859	3973
5282	5804	6163
5283	5804	6536
5284	6463	2374
5285	5804	8645
5286	6653	759
5287	7428	6326
5288	6738	12229
5289	6653	1674
5290	6739	2437
5291	8859	10932
5292	5805	2409
5293	8860	731
5294	8860	751
5295	7429	3892
5296	6654	866
5297	7429	4964
5298	8289	1233
5299	6654	2564
5300	5806	701
5301	7429	7982
5302	5806	2301
5303	10108	1775
5304	10108	2307
5305	7809	2240
5306	8677	2617
5307	9626	1453
5308	7430	2146
5309	2746	1798
5310	2746	2502
5311	2746	2536
5312	10109	87
5313	6741	681
5314	10109	637
5315	8678	229
5316	2746	5653
5317	6741	3876
5318	10109	3401
5319	8678	815
5320	6741	4234
5321	5807	2402
5322	8862	443
5323	8862	1104
5324	9627	371
5325	9627	844
5326	10109	10052
5327	2747	108
5328	7810	5658
5329	2747	671
5330	7431	1591
5331	8004	11174
5332	9627	9109
5333	8863	165
5334	2747	9025
5335	5808	1665
5336	8005	989
5337	8863	2277
5338	6743	776
5339	6743	1504
5340	8005	5526
5341	8292	1206
5342	8864	165
5343	8680	332
5344	8680	967
5345	8006	508
5346	8006	803
5347	7812	2797
5348	8006	3580
5349	9629	2523
5350	6657	8097
5351	6468	70
5352	6468	129
5353	10112	332
5354	10112	468
5355	10112	735
5356	8865	438
5357	8865	468
5358	8865	550
5359	8865	1148
5360	10112	2409
5361	10112	2820
5362	7813	438
5363	6468	5141
5364	6468	7554
5365	5810	1198
5366	6468	9564
5367	7813	6932
5368	8294	209
5369	2750	353
5370	2750	627
5371	2750	753
5372	2750	1447
5373	8007	8131
5374	10113	843
5375	10113	923
5376	8866	199
5377	8866	231
5378	8007	9430
5379	5810	8761
5380	2750	4810
5381	8866	4086
5382	8866	5075
5383	6659	438
5384	6659	550
5385	9631	433
5386	8008	1673
5387	9631	1734
5388	9631	2542
5389	9631	4005
5390	2751	420
5391	2751	429
5392	2751	1535
5393	2751	3325
5394	6746	1312
5395	6746	1680
5396	2751	4392
5397	7435	1306
5398	2751	5062
5399	2751	5181
5400	9631	9041
5401	7435	2743
5402	6746	3717
5403	2751	7213
5404	2751	7271
5405	7815	1789
5406	7815	2614
5407	5812	1635
5408	2753	227
5409	8010	278
5410	2753	479
5411	8010	929
5412	8010	1066
5413	2753	1188
5414	8010	2277
5415	5813	804
5416	2753	3420
5417	6748	627
5418	7817	904
5419	8869	1048
5420	8869	1547
5421	8869	1789
5422	6662	31
5423	6662	237
5424	8011	301
5425	8011	525
5426	8685	210
5427	8685	803
5428	8685	920
5429	7437	6565
5430	8685	1339
5431	6662	2523
5432	8685	1616
5433	6748	11999
5434	5814	4544
5435	8685	2764
5436	6662	3818
5437	6662	4281
5438	5814	8539
5439	5815	27
5440	5815	433
5441	8011	10932
5442	6473	372
5443	6473	397
5444	6473	446
5445	8686	965
5446	6473	1533
5447	8012	2410
5448	6750	231
5449	6750	273
5450	2755	8586
5451	6750	665
5452	2755	9764
5453	8687	434
5454	8687	803
5455	8687	1066
5456	8013	940
5457	6474	205
5458	6750	6424
5459	8013	2045
5460	8871	367
5461	8871	872
5462	10118	919
5463	6664	1275
5464	6664	4362
5465	6664	5654
5466	8013	10305
5467	8013	12056
5468	8688	62
5469	8688	187
5470	8688	224
5471	8688	1123
5472	8688	1198
5473	8688	1263
5474	5817	665
5475	6665	760
5476	8014	6456
5477	6475	6426
5478	5817	7169
5479	6752	709
5480	8015	1008
5481	7821	2142
5482	6752	3511
5483	6666	366
5484	6752	6440
5485	6752	10958
5486	10120	246
5487	10120	1036
5488	10120	1551
5489	6477	539
5490	8302	1589
5491	8302	2290
5492	8690	6651
5493	8690	7863
5494	10121	52
5495	2759	1219
5496	6478	130
5497	6668	539
5498	8303	52
5499	8303	210
5500	5820	566
5501	5820	1022
5502	8303	759
5503	8303	947
5504	8303	1198
5505	10121	7446
5506	8303	1674
5507	5820	2111
5508	8303	2111
5509	6478	5652
5510	8303	2518
5511	8303	2619
5512	8303	4082
5513	9639	629
5514	8691	6891
5515	8691	7426
5516	10122	1048
5517	10122	1312
5518	8303	8205
5519	2760	2268
5520	7443	152
5521	2760	2400
5522	5821	152
5523	6669	290
5524	6669	468
5525	5821	577
5526	5821	920
5527	5821	1339
5528	7824	1087
5529	7824	1123
5530	6479	4321
5531	7824	1252
5532	7824	1847
5533	8018	175
5534	6479	10143
5535	6755	6777
5536	2761	95
5537	8018	2478
5538	6480	4
5539	6480	11
5540	6480	15
5541	6480	26
5542	6480	226
5543	6480	345
5544	5822	793
5545	6756	272
5546	8876	34
5547	8876	852
5548	10123	8391
5549	8305	82
5550	8305	188
5551	8305	362
5552	7825	5634
5553	6670	7244
5554	2762	3008
5555	5823	67
5556	8019	4508
5557	2762	6281
5558	8877	435
5559	8877	2293
5560	2763	246
5561	7445	1293
5562	8877	6791
5563	2763	6830
5564	2763	7333
5565	2763	7598
5566	8878	230
5567	6758	272
5568	8878	1447
5569	8878	1479
5570	2763	10813
5571	5824	793
5572	5824	822
5573	8878	2617
5574	6672	223
5575	6672	279
5576	8878	2835
5577	6672	479
5578	2764	210
5579	5824	1702
5580	6672	1206
5581	6672	1434
5582	2764	1339
5583	2764	3114
5584	7446	52
5585	2764	7991
5586	8695	1734
5587	2764	8685
5588	8695	2520
5589	8020	12034
5590	2764	10631
5591	10125	10522
5592	8021	1102
5593	8021	1459
5594	7446	7350
5595	8695	5937
5596	8021	2523
5597	9643	196
5598	10125	12146
5599	10126	63
5600	10126	175
5601	9643	1252
5602	7446	10121
5603	6673	195
5604	8695	9495
5605	6673	1039
5606	10126	4072
5607	8696	163
5608	8696	450
5609	8696	804
5610	7828	431
5611	7828	3623
5612	7828	4671
5613	10126	11913
5614	10126	12187
5615	8022	379
5616	8022	704
5617	10127	320
5618	10127	564
5619	5826	612
5620	5826	652
5621	5826	952
5622	10127	1729
5623	6674	1105
5624	5826	3559
5625	8696	9820
5626	7828	11098
5627	2766	311
5628	8880	217
5629	8880	290
5630	8697	178
5631	6674	6088
5632	5826	8711
5633	5826	9686
5634	5826	10165
5635	8309	1863
5636	6674	9449
5637	8309	3649
5638	6675	1789
5639	6675	2614
5640	8023	4019
5641	8023	4355
5642	8309	9741
5643	9645	108
5644	9645	246
5645	8881	1288
5646	8881	1439
5647	8698	760
5648	8698	1244
5649	7830	447
5650	7830	1515
5651	7830	4133
5652	8881	9151
5653	10129	301
5654	7449	4510
5655	9646	1167
5656	10129	3776
5657	9646	4850
5658	6762	510
5659	6762	691
5660	10129	8375
5661	6762	3876
5662	7450	591
5663	8025	665
5664	7450	709
5665	7450	759
5666	8025	1233
5667	6677	324
5668	8025	2140
5669	7450	2374
5670	9647	95
5671	9647	280
5672	9647	506
5673	9647	609
5674	10130	564
5675	7831	8579
5676	10130	2161
5677	8883	349
5678	8883	1199
5679	9647	5139
5680	8700	2659
5681	6763	3255
5682	8312	1211
5683	7832	2185
5684	6763	3679
5685	7832	2920
5686	6487	333
5687	5830	108
5688	5830	1167
5689	5830	1414
5690	7832	9515
5691	2770	759
5692	8312	10275
5693	2770	1259
5694	6487	5629
5695	6764	152
5696	6764	187
5697	10131	8129
5698	6764	1159
5699	6764	1769
5700	6487	7148
5701	6764	2696
5702	10131	10244
5703	6487	8170
5704	8885	130
5705	8885	325
5706	8885	455
5707	8885	601
5708	6488	293
5709	6488	967
5710	6765	450
5711	6765	1280
5712	6765	1406
5713	8313	10666
5714	6488	5840
5715	6765	1959
5716	9649	2774
5717	9649	2982
5718	7834	4371
5719	8702	1333
5720	8886	1928
5721	6489	1275
5722	9649	7726
5723	7834	7163
5724	6489	2835
5725	8886	3783
5726	6489	2993
5727	6679	9723
5728	6489	5553
5729	6766	1680
5730	7835	532
5731	7835	619
5732	7835	1211
5733	6680	3784
5734	6766	7175
5735	7835	4351
5736	6680	5256
5737	8703	183
5738	6767	532
5739	6767	803
5740	7835	10057
5741	10134	4346
5742	8887	7024
5743	6490	10583
5744	5833	822
5745	6681	163
5746	6681	231
5747	6681	401
5748	6681	436
5749	6681	450
5750	6681	804
5751	6491	152
5752	6491	210
5753	6681	1580
5754	8316	100
5755	8316	197
5756	6491	842
5757	6491	1312
5758	8316	870
5759	2773	4655
5760	8316	2312
5761	8316	2919
5762	6681	4850
5763	8704	512
5764	10135	108
5765	10135	434
5766	10135	920
5767	10135	1752
5768	7455	630
5769	2774	920
5770	2774	1036
5771	2774	1551
5772	8317	743
5773	2774	3720
5774	8705	627
5775	8705	745
5776	8705	1845
5777	10136	447
5778	2774	6224
5779	8030	3660
5780	10136	1730
5781	8030	4047
5782	8030	5026
